Freq,Magnitude
0.000000000000000000e+00,5.151000000000000000e+03
1.941370607649000170e-04,1.359751443056294988e+02
3.882741215298000340e-04,1.133129736902330080e+02
5.824111822947000781e-04,1.271248890161249960e+02
7.765482430596000680e-04,8.697661529997688490e+01
9.706853038245000578e-04,9.703863594166870143e+01
1.164822364589400156e-03,1.082616622397281390e+02
1.358959425354300038e-03,8.767809703008164490e+01
1.553096486119200136e-03,7.346754728641317911e+01
1.747233546884100234e-03,1.028051921485190974e+02
1.941370607649000116e-03,1.111607875339719698e+02
2.135507668413900214e-03,1.242897877690692638e+02
2.329644729178800312e-03,7.934790410900311031e+01
2.523781789943700411e-03,9.126597222777365914e+01
2.717918850708600075e-03,8.414289407092539363e+01
2.912055911473500174e-03,8.412022419293435860e+01
3.106192972238400272e-03,8.105671468562371729e+01
3.300330033003300370e-03,9.286188721268169388e+01
3.494467093768200468e-03,1.065396954853363667e+02
3.688604154533100133e-03,9.575317039054060331e+01
3.882741215298000231e-03,8.110876286559381754e+01
4.076878276062900763e-03,8.339839891727625343e+01
4.271015336827800428e-03,8.163903460112047128e+01
4.465152397592700093e-03,7.396285093360260987e+01
4.659289458357600625e-03,6.959622502464112870e+01
4.853426519122500289e-03,7.533198190463407684e+01
5.047563579887400821e-03,7.492171274739523312e+01
5.241700640652300486e-03,6.905386325931810632e+01
5.435837701417200150e-03,7.524015356748748218e+01
5.629974762182100682e-03,8.893733838378273049e+01
5.824111822947000347e-03,6.679888490949457491e+01
6.018248883711900879e-03,7.477328188641664042e+01
6.212385944476800544e-03,6.931327110527320201e+01
6.406523005241700208e-03,5.030248351723704303e+01
6.600660066006600740e-03,6.706945400780213618e+01
6.794797126771500405e-03,6.531038901985630218e+01
6.988934187536400937e-03,5.720691331900187038e+01
7.183071248301300601e-03,5.614696844123271546e+01
7.377208309066200266e-03,7.042518748702599396e+01
7.571345369831100798e-03,5.531570581012891807e+01
7.765482430596000463e-03,5.535485110931069386e+01
7.959619491360900995e-03,4.734011894062868464e+01
8.153756552125801527e-03,3.713094835075424527e+01
8.347893612890700324e-03,5.862684070511613754e+01
8.542030673655600856e-03,4.128670135129999608e+01
8.736167734420501388e-03,3.077166727140883751e+01
8.930304795185400185e-03,4.982006404667826160e+01
9.124441855950300717e-03,3.674103397709677665e+01
9.318578916715201249e-03,2.414263512374102305e+01
9.512715977480100046e-03,3.471374171147914467e+01
9.706853038245000578e-03,1.393961915829758880e+01
9.900990099009901110e-03,3.488886523235193948e+01
1.009512715977480164e-02,2.542687157503601014e+01
1.028926422053970044e-02,3.614471394829155315e+01
1.048340128130460097e-02,4.792932911789299766e+01
1.067753834206950150e-02,3.190183914107186069e+01
1.087167540283440030e-02,2.556774124818216265e+01
1.106581246359930083e-02,2.501149457263128539e+01
1.125994952436420136e-02,2.794473824094090020e+01
1.145408658512910016e-02,2.579947131241718949e+01
1.164822364589400069e-02,1.969989466132082612e+01
1.184236070665890123e-02,2.527671877563241409e+01
1.203649776742380176e-02,2.338721272456002254e+01
1.223063482818870056e-02,3.954052348825513974e+01
1.242477188895360109e-02,3.640106488877973590e+01
1.261890894971850162e-02,2.870635305150339533e+01
1.281304601048340042e-02,2.326591569697237816e+01
1.300718307124830095e-02,2.148141478231076107e+01
1.320132013201320148e-02,2.434240512730844230e+01
1.339545719277810201e-02,2.039222864563855353e+01
1.358959425354300081e-02,2.541798245316230265e+01
1.378373131430790134e-02,2.870789021576804600e+01
1.397786837507280187e-02,4.363393546731271755e+01
1.417200543583770067e-02,2.542003988341442877e+01
1.436614249660260120e-02,2.800516039125677636e+01
1.456027955736750173e-02,3.101651263965325711e+01
1.475441661813240053e-02,3.071747442886528745e+01
1.494855367889730106e-02,2.155797716578818068e+01
1.514269073966220160e-02,2.685780549265190587e+01
1.533682780042710213e-02,3.834638023788841821e+01
1.553096486119200093e-02,2.597284067422590681e+01
1.572510192195690146e-02,4.016079816669190450e+01
1.591923898272180199e-02,4.271407068242312022e+01
1.611337604348670252e-02,2.984555063387859519e+01
1.630751310425160305e-02,3.861077537203161825e+01
1.650165016501650012e-02,3.870335898939632102e+01
1.669578722578140065e-02,3.637617896665709338e+01
1.688992428654630118e-02,3.636420149816655822e+01
1.708406134731120171e-02,4.148245964055500679e+01
1.727819840807610224e-02,4.700148822982468033e+01
1.747233546884100278e-02,3.986767953961057742e+01
1.766647252960589984e-02,4.195723731529823652e+01
1.786060959037080037e-02,2.684584171518465823e+01
1.805474665113570090e-02,3.981606007168551287e+01
1.824888371190060143e-02,4.149614974680248025e+01
1.844302077266550197e-02,2.350273333305915813e+01
1.863715783343040250e-02,2.815107433076319765e+01
1.883129489419530303e-02,3.258060803241166781e+01
1.902543195496020009e-02,3.624116689751136988e+01
1.921956901572510062e-02,4.725443979862792787e+01
1.941370607649000116e-02,2.930643689674540653e+01
1.960784313725490169e-02,2.767557749193498751e+01
1.980198019801980222e-02,3.222010249227642475e+01
1.999611725878470275e-02,3.191310536870133774e+01
2.019025431954960328e-02,3.751262008399545778e+01
2.038439138031450035e-02,2.624297794031317821e+01
2.057852844107940088e-02,3.058413032407573695e+01
2.077266550184430141e-02,2.051477637440721224e+01
2.096680256260920194e-02,2.811598048340056621e+01
2.116093962337410248e-02,2.571614301587197104e+01
2.135507668413900301e-02,3.722237129279952228e+01
2.154921374490390354e-02,2.136263917080735197e+01
2.174335080566880060e-02,2.134502365918817901e+01
2.193748786643370113e-02,5.054867912683693021e+01
2.213162492719860167e-02,3.089558557968111430e+01
2.232576198796350220e-02,3.348196290658185603e+01
2.251989904872840273e-02,1.958432283637340277e+01
2.271403610949330326e-02,2.382376205705592653e+01
2.290817317025820032e-02,3.379752951316797294e+01
2.310231023102310086e-02,2.314705242225322479e+01
2.329644729178800139e-02,3.405670942400448808e+01
2.349058435255290192e-02,3.359483690826640157e+01
2.368472141331780245e-02,2.042693749209396969e+01
2.387885847408270298e-02,3.393225712767219449e+01
2.407299553484760352e-02,2.487877564367448002e+01
2.426713259561250058e-02,2.989210954689282573e+01
2.446126965637740111e-02,2.096265655493014890e+01
2.465540671714230164e-02,2.717235810776003291e+01
2.484954377790720217e-02,1.963851870845053682e+01
2.504368083867210271e-02,2.465232720809246914e+01
2.523781789943700324e-02,1.551858098386610152e+01
2.543195496020190377e-02,3.174255445022569688e+01
2.562609202096680083e-02,2.220659413338530541e+01
2.582022908173170136e-02,2.689479247795500072e+01
2.601436614249660190e-02,2.015929981683196814e+01
2.620850320326150243e-02,2.797252280892999110e+01
2.640264026402640296e-02,3.234220099879241417e+01
2.659677732479130349e-02,2.723835547345946395e+01
2.679091438555620402e-02,2.329813192273015332e+01
2.698505144632110109e-02,2.746940272412547301e+01
2.717918850708600162e-02,1.616716380083352433e+01
2.737332556785090215e-02,2.212921090537041735e+01
2.756746262861580268e-02,2.423355054573392309e+01
2.776159968938070322e-02,2.930147731444502668e+01
2.795573675014560375e-02,4.232937954408332359e+01
2.814987381091050081e-02,2.779915449238065506e+01
2.834401087167540134e-02,1.724425825320436090e+01
2.853814793244030187e-02,1.872316262418688737e+01
2.873228499320520241e-02,1.671316146758156762e+01
2.892642205397010294e-02,2.671313479551128012e+01
2.912055911473500347e-02,1.521386697619660566e+01
2.931469617549990400e-02,2.067752692435186290e+01
2.950883323626480106e-02,1.969820837445539752e+01
2.970297029702970160e-02,2.082578562400106748e+01
2.989710735779460213e-02,4.601370361956767141e+01
3.009124441855950266e-02,2.668275659448865511e+01
3.028538147932440319e-02,1.760990996560901323e+01
3.047951854008930372e-02,2.606046379444746819e+01
3.067365560085420426e-02,3.386423799268352042e+01
3.086779266161910132e-02,2.405444108310685181e+01
3.106192972238400185e-02,2.874869450521545389e+01
3.125606678314890585e-02,3.156523661665030289e+01
3.145020384391380291e-02,2.308573787593262594e+01
3.164434090467869998e-02,3.458599232486735531e+01
3.183847796544360398e-02,3.312246582206115164e+01
3.203261502620850104e-02,2.289885624611274650e+01
3.222675208697340504e-02,2.615301492603354205e+01
3.242088914773830211e-02,4.196161141360641977e+01
3.261502620850320611e-02,4.356470921548978481e+01
3.280916326926810317e-02,1.745899659386492786e+01
3.300330033003300023e-02,2.516809358880949787e+01
3.319743739079790423e-02,2.223138885872143078e+01
3.339157445156280130e-02,2.320326751232828855e+01
3.358571151232770530e-02,3.392095166870784340e+01
3.377984857309260236e-02,2.306421686841997598e+01
3.397398563385750636e-02,3.747886977991596780e+01
3.416812269462240342e-02,2.191629855058501164e+01
3.436225975538730049e-02,3.263807782620968823e+01
3.455639681615220449e-02,2.499279308710971392e+01
3.475053387691710155e-02,3.659560369491765641e+01
3.494467093768200555e-02,3.346230511119794215e+01
3.513880799844690261e-02,3.768242703662077275e+01
3.533294505921179968e-02,2.081895700567203278e+01
3.552708211997670368e-02,2.717941493087381133e+01
3.572121918074160074e-02,2.367755160130732150e+01
3.591535624150650474e-02,3.030026953380730603e+01
3.610949330227140180e-02,4.275524389226283262e+01
3.630363036303630581e-02,2.975412227771083806e+01
3.649776742380120287e-02,1.268827369464563581e+01
3.669190448456609993e-02,1.889921698600006650e+01
3.688604154533100393e-02,1.366503337363354120e+01
3.708017860609590099e-02,2.944687883939485573e+01
3.727431566686080500e-02,2.243107601765526127e+01
3.746845272762570206e-02,1.469085345830500877e+01
3.766258978839060606e-02,2.974148610265574177e+01
3.785672684915550312e-02,1.338814968784241088e+01
3.805086390992040019e-02,1.843875099905166337e+01
3.824500097068530419e-02,2.374545646425762868e+01
3.843913803145020125e-02,2.628814641180230183e+01
3.863327509221510525e-02,2.159904993709850274e+01
3.882741215298000231e-02,2.896924211812711292e+01
3.902154921374490631e-02,1.433264537771545299e+01
3.921568627450980338e-02,2.213039362180839831e+01
3.940982333527470044e-02,3.866103809525829860e+01
3.960396039603960444e-02,3.358705073561716148e+01
3.979809745680450150e-02,2.333784681642525172e+01
3.999223451756940551e-02,4.215645335293718432e+01
4.018637157833430257e-02,2.056879700179874249e+01
4.038050863909920657e-02,2.976905400220796949e+01
4.057464569986410363e-02,3.458219128592011771e+01
4.076878276062900069e-02,2.730058145146800541e+01
4.096291982139390470e-02,3.275043347396432125e+01
4.115705688215880176e-02,3.035966182335119257e+01
4.135119394292370576e-02,3.936532494100756452e+01
4.154533100368860282e-02,2.361219998965386324e+01
4.173946806445350682e-02,2.454943365544304967e+01
4.193360512521840389e-02,4.759626409754912402e+01
4.212774218598330095e-02,1.790222495654165868e+01
4.232187924674820495e-02,1.572551351482559312e+01
4.251601630751310201e-02,3.610676119811527940e+01
4.271015336827800601e-02,2.474166822894277828e+01
4.290429042904290308e-02,3.413133915914409044e+01
4.309842748980780708e-02,2.339395988614188582e+01
4.329256455057270414e-02,3.392744758829468310e+01
4.348670161133760120e-02,1.901216850239860179e+01
4.368083867210250520e-02,3.211731892979702252e+01
4.387497573286740227e-02,4.350583018570429772e+01
4.406911279363230627e-02,4.069963188144691912e+01
4.426324985439720333e-02,4.035836097009047307e+01
4.445738691516210733e-02,1.895916201640424248e+01
4.465152397592700440e-02,1.313218225483624479e+01
4.484566103669190146e-02,3.673472033980480944e+01
4.503979809745680546e-02,4.269115709420869109e+01
4.523393515822170252e-02,2.556901150514639198e+01
4.542807221898660652e-02,2.820249073591237376e+01
4.562220927975150359e-02,3.123374361400043853e+01
4.581634634051640065e-02,3.470547133941856544e+01
4.601048340128130465e-02,2.945579988488882606e+01
4.620462046204620171e-02,5.131932831822012275e+01
4.639875752281110571e-02,3.891968691324373708e+01
4.659289458357600278e-02,6.255761438970446875e+01
4.678703164434090678e-02,4.262227314742989392e+01
4.698116870510580384e-02,5.228772124764070384e+01
4.717530576587070090e-02,2.498186618596913533e+01
4.736944282663560490e-02,4.935368867086619815e+01
4.756357988740050197e-02,4.296393924112065577e+01
4.775771694816540597e-02,5.776903390470400268e+01
4.795185400893030303e-02,5.229898174167696823e+01
4.814599106969520703e-02,5.714731816881904081e+01
4.834012813046010409e-02,5.422600628943867207e+01
4.853426519122500116e-02,7.680374609806555952e+01
4.872840225198990516e-02,5.686080861163812017e+01
4.892253931275480222e-02,1.059594170263312947e+02
4.911667637351970622e-02,9.171672090524566556e+01
4.931081343428460328e-02,1.766351151337512135e+02
4.950495049504950729e-02,1.367090329437951937e+02
4.969908755581440435e-02,3.140857520030876913e+02
4.989322461657930141e-02,9.259160476765391650e+02
5.008736167734420541e-02,1.111347571188246775e+03
5.028149873810910248e-02,3.314319667874792685e+02
5.047563579887400648e-02,1.870055973939938667e+02
5.066977285963890354e-02,1.595715976725511780e+02
5.086390992040380754e-02,1.076790310241986788e+02
5.105804698116870460e-02,9.506245617034718975e+01
5.125218404193360167e-02,5.217606858530902514e+01
5.144632110269850567e-02,8.593379203309808645e+01
5.164045816346340273e-02,6.911277405993723733e+01
5.183459522422830673e-02,5.791669606226832911e+01
5.202873228499320379e-02,4.704580425668807209e+01
5.222286934575810780e-02,4.938063104613407717e+01
5.241700640652300486e-02,3.036018012630310636e+01
5.261114346728790192e-02,5.221621665156432357e+01
5.280528052805280592e-02,4.035301917315152309e+01
5.299941758881770298e-02,5.498936640144384569e+01
5.319355464958260699e-02,3.550213612228361626e+01
5.338769171034750405e-02,7.056753907185512276e+01
5.358182877111240805e-02,2.899600508939125376e+01
5.377596583187730511e-02,3.887199148200314625e+01
5.397010289264220217e-02,4.617367309499699246e+01
5.416423995340710618e-02,1.993800123416099979e+01
5.435837701417200324e-02,4.578961289280781699e+01
5.455251407493690724e-02,1.718845681276329529e+01
5.474665113570180430e-02,1.768711960429634900e+01
5.494078819646670137e-02,1.935717488233956729e+01
5.513492525723160537e-02,1.948193926538817777e+01
5.532906231799650243e-02,3.080063064885284518e+01
5.552319937876140643e-02,3.791115477603391071e+01
5.571733643952630349e-02,4.984916758528940761e+01
5.591147350029120749e-02,4.260349451173686930e+01
5.610561056105610456e-02,5.267912516279574220e+01
5.629974762182100162e-02,2.433353480413191150e+01
5.649388468258590562e-02,5.491656230223485124e+01
5.668802174335080268e-02,3.454010755569124314e+01
5.688215880411570669e-02,2.115074206718362149e+01
5.707629586488060375e-02,2.262000870434772182e+01
5.727043292564550775e-02,3.009060329011008861e+01
5.746456998641040481e-02,2.792118419608705437e+01
