Freq,Magnitude
0.000000000000000000e+00,6.279000000000000000e+03
1.592610288262462186e-04,2.482792708314621279e+02
3.185220576524924372e-04,2.431267063192574369e+02
4.777830864787386287e-04,2.479267332490508409e+02
6.370441153049848744e-04,2.395275582664667695e+02
7.963051441312311201e-04,2.256910535325161788e+02
9.555661729574772573e-04,1.980221199521555207e+02
1.114827201783723503e-03,1.708303471145904666e+02
1.274088230609969749e-03,1.617494018012205288e+02
1.433349259436215994e-03,1.499119045799417336e+02
1.592610288262462240e-03,1.461510962953276760e+02
1.751871317088708486e-03,1.258244563038575023e+02
1.911132345914954515e-03,1.180776673924673190e+02
2.070393374741200977e-03,9.919732399258668920e+01
2.229654403567447006e-03,9.199008673487182364e+01
2.388915432393693469e-03,7.499435417828084383e+01
2.548176461219939497e-03,6.694818538921707329e+01
2.707437490046185526e-03,5.306036376407952559e+01
2.866698518872431989e-03,5.598567581137888283e+01
3.025959547698678018e-03,4.519273345080922866e+01
3.185220576524924480e-03,3.468619432650584855e+01
3.344481605351170509e-03,4.558693065794258814e+01
3.503742634177416972e-03,3.398523861013278236e+01
3.663003663003663000e-03,4.694635107857392597e+01
3.822264691829909029e-03,5.209649918704630522e+01
3.981525720656155058e-03,4.899506516094992747e+01
4.140786749482401954e-03,6.525181838174144389e+01
4.300047778308647983e-03,6.851395659927861459e+01
4.459308807134894012e-03,5.412103552558595965e+01
4.618569835961140041e-03,6.993011811991928539e+01
4.777830864787386937e-03,6.945910348385439192e+01
4.937091893613632966e-03,7.944931401210622823e+01
5.096352922439878995e-03,5.635550722301695714e+01
5.255613951266125024e-03,6.654686364455264425e+01
5.414874980092371053e-03,4.384382315208695502e+01
5.574136008918617949e-03,3.394368621546143316e+01
5.733397037744863978e-03,4.276070495683558903e+01
5.892658066571110007e-03,3.297927622608666809e+01
6.051919095397356035e-03,3.305120759436246658e+01
6.211180124223602932e-03,3.397927115674438170e+01
6.370441153049848960e-03,3.688081120789361478e+01
6.529702181876094989e-03,3.971809009785071254e+01
6.688963210702341018e-03,4.124706021640010078e+01
6.848224239528587047e-03,3.323216797497686059e+01
7.007485268354833943e-03,4.534550204260985140e+01
7.166746297181079972e-03,5.333773781475391473e+01
7.326007326007326001e-03,4.557888252585618716e+01
7.485268354833572030e-03,4.333417714790903119e+01
7.644529383659818059e-03,4.478864644517399540e+01
7.803790412486064955e-03,4.284822488376404692e+01
7.963051441312310116e-03,6.769595114893388654e+01
8.122312470138557880e-03,3.201920059657975060e+01
8.281573498964803909e-03,6.510353807377505575e+01
8.440834527791049938e-03,6.682107936917489610e+01
8.600095556617295967e-03,4.527427805874814482e+01
8.759356585443541995e-03,4.724928131464535852e+01
8.918617614269788024e-03,5.479708583646495867e+01
9.077878643096034053e-03,7.224044536020043950e+01
9.237139671922280082e-03,3.901916773579579001e+01
9.396400700748526111e-03,4.407227073477258728e+01
9.555661729574773874e-03,4.035291926245449190e+01
9.714922758401019903e-03,5.645146741580681748e+01
9.874183787227265932e-03,6.701354541981423552e+01
1.003344481605351196e-02,6.945850312161034878e+01
1.019270584487975799e-02,9.548996486006267048e+01
1.035196687370600402e-02,6.042017512370006216e+01
1.051122790253225005e-02,6.061246153723370611e+01
1.067048893135849608e-02,5.548653588181907992e+01
1.082974996018474211e-02,4.127718709058500224e+01
1.098901098901098987e-02,4.880342877203496954e+01
1.114827201783723590e-02,4.806098729837282235e+01
1.130753304666348193e-02,4.892892367805102793e+01
1.146679407548972796e-02,4.742267765727153517e+01
1.162605510431597398e-02,6.025461653024569841e+01
1.178531613314222001e-02,6.623488195003758960e+01
1.194457716196846604e-02,6.379607637011033461e+01
1.210383819079471207e-02,7.923021591396131669e+01
1.226309921962095810e-02,8.044192183453721157e+01
1.242236024844720586e-02,6.447612381074243615e+01
1.258162127727345189e-02,4.855349761077186344e+01
1.274088230609969792e-02,3.235106873836223684e+01
1.290014333492594395e-02,3.173448004178942483e+01
1.305940436375218998e-02,4.207097188783752273e+01
1.321866539257843601e-02,3.602171469991363750e+01
1.337792642140468204e-02,4.095398036161346056e+01
1.353718745023092807e-02,2.771330566075236845e+01
1.369644847905717409e-02,5.171931493251416612e+01
1.385570950788342186e-02,4.104399607589262189e+01
1.401497053670966789e-02,4.635769406349837141e+01
1.417423156553591392e-02,3.549172655308994706e+01
1.433349259436215994e-02,4.893601880659289804e+01
1.449275362318840597e-02,3.077852121976489030e+01
1.465201465201465200e-02,2.224538310661883500e+01
1.481127568084089803e-02,5.523806901799697755e+01
1.497053670966714406e-02,3.181978282810641190e+01
1.512979773849339009e-02,3.953477629542498306e+01
1.528905876731963612e-02,7.219472937791491063e+01
1.544831979614588388e-02,3.226482231748309459e+01
1.560758082497212991e-02,3.911918974201621779e+01
1.576684185379837594e-02,3.257928492378031393e+01
1.592610288262462023e-02,6.752116047720159031e+01
1.608536391145086800e-02,5.704859301885723255e+01
1.624462494027711576e-02,4.316293751754383834e+01
1.640388596910336005e-02,6.106116856623103217e+01
1.656314699792960782e-02,4.146474659565447496e+01
1.672240802675585211e-02,4.850252781762011978e+01
1.688166905558209988e-02,3.421918563144474490e+01
1.704093008440834417e-02,6.794813080947211859e+01
1.720019111323459193e-02,3.567253810403802561e+01
1.735945214206083623e-02,3.664717778633870182e+01
1.751871317088708399e-02,5.892041733887152333e+01
1.767797419971333175e-02,3.814123480034055547e+01
1.783723522853957605e-02,5.482697534760217906e+01
1.799649625736582381e-02,3.765682648073969574e+01
1.815575728619206811e-02,5.044063956426401063e+01
1.831501831501831587e-02,3.691585510834345740e+01
1.847427934384456016e-02,2.312492130840673354e+01
1.863354037267080793e-02,2.220839106013658437e+01
1.879280140149705222e-02,7.871054302553693560e+01
1.895206243032329999e-02,2.972485284435077091e+01
1.911132345914954775e-02,2.334092210140465795e+01
1.927058448797579204e-02,4.719483761626780449e+01
1.942984551680203981e-02,2.806273468890859135e+01
1.958910654562828410e-02,3.152011427401116705e+01
1.974836757445453186e-02,3.031467760198798800e+01
1.990762860328077616e-02,2.476136827147000474e+01
2.006688963210702392e-02,2.473598044866647427e+01
2.022615066093326822e-02,2.316420125147513431e+01
2.038541168975951598e-02,4.062685188393497526e+01
2.054467271858576374e-02,2.513155088280788618e+01
2.070393374741200804e-02,2.751190605970106873e+01
2.086319477623825580e-02,3.083310432462490525e+01
2.102245580506450010e-02,2.560969490129269488e+01
2.118171683389074786e-02,4.258229063160292327e+01
2.134097786271699215e-02,2.677000219915008827e+01
2.150023889154323992e-02,4.263872858026302737e+01
2.165949992036948421e-02,3.670464242045491687e+01
2.181876094919573197e-02,5.696503930642070657e+01
2.197802197802197974e-02,5.213170524422573493e+01
2.213728300684822403e-02,4.430615038409516870e+01
2.229654403567447180e-02,5.596015743173276036e+01
2.245580506450071609e-02,4.549271869676617541e+01
2.261506609332696385e-02,4.846448680679508669e+01
2.277432712215320815e-02,4.871161681207066607e+01
2.293358815097945591e-02,7.467000677893159377e+01
2.309284917980570020e-02,5.015842348622635427e+01
2.325211020863194797e-02,6.114392214640618306e+01
2.341137123745819573e-02,1.005624962202777795e+02
2.357063226628444003e-02,6.004725732128958526e+01
2.372989329511068779e-02,6.901835543177560339e+01
2.388915432393693208e-02,5.420522180502945986e+01
2.404841535276317985e-02,5.336664664825374160e+01
2.420767638158942414e-02,3.756835416807919614e+01
2.436693741041567191e-02,4.737445964945582944e+01
2.452619843924191620e-02,2.600985564089019419e+01
2.468545946806816396e-02,5.159829126128516918e+01
2.484472049689441173e-02,3.886548817437489589e+01
2.500398152572065602e-02,4.566097287388463144e+01
2.516324255454690378e-02,2.371485372908273348e+01
2.532250358337314808e-02,3.299461961291899570e+01
2.548176461219939584e-02,3.729230450112125084e+01
2.564102564102564014e-02,4.451642150257059427e+01
