Freq,Magnitude
0.000000000000000000e+00,5.496000000000000000e+03
1.819505094614265006e-04,1.565758836801923053e+02
3.639010189228530012e-04,1.759441306068476933e+02
5.458515283842794476e-04,1.842150379773217423e+02
7.278020378457060024e-04,1.808016419547940075e+02
9.097525473071325572e-04,1.654626917106854194e+02
1.091703056768558895e-03,1.568536411790977354e+02
1.273653566229985450e-03,1.596732607848691146e+02
1.455604075691412005e-03,1.567315030913809153e+02
1.637554585152838560e-03,1.570641214273705941e+02
1.819505094614265114e-03,1.386143901498552964e+02
2.001455604075691452e-03,1.308387287504161804e+02
2.183406113537117790e-03,1.273077653111851504e+02
2.365356622998544562e-03,1.257745934758319919e+02
2.547307132459970900e-03,1.226244344934937374e+02
2.729257641921397672e-03,1.288527122829690938e+02
2.911208151382824010e-03,1.053783482605476820e+02
3.093158660844250347e-03,9.080376623904690803e+01
3.275109170305677119e-03,9.765227657440465237e+01
3.457059679767103457e-03,8.126425842427778434e+01
3.639010189228530229e-03,9.241896304805749196e+01
3.820960698689956567e-03,8.030289471800570311e+01
4.002911208151382905e-03,8.185530326009318003e+01
4.184861717612809243e-03,7.712728919101692782e+01
4.366812227074235581e-03,7.369314038536303713e+01
4.548762736535662786e-03,7.330638469280009417e+01
4.730713245997089124e-03,6.198210232771049988e+01
4.912663755458515462e-03,6.705156236761780519e+01
5.094614264919941800e-03,5.114866273816708997e+01
5.276564774381368138e-03,4.779615668202180245e+01
5.458515283842795343e-03,6.599283575822957459e+01
5.640465793304221681e-03,5.541514784928310888e+01
5.822416302765648019e-03,6.242483331661792079e+01
6.004366812227074357e-03,5.321929885428903617e+01
6.186317321688500695e-03,6.128460267441361253e+01
6.368267831149927900e-03,5.950817416380551350e+01
6.550218340611354238e-03,6.242089308528193214e+01
6.732168850072780576e-03,4.968588279087359894e+01
6.914119359534206914e-03,5.000055655845343949e+01
7.096069868995633252e-03,3.433365816917712010e+01
7.278020378457060457e-03,5.844797496836166317e+01
7.459970887918486795e-03,3.740790776961999597e+01
7.641921397379913133e-03,4.964080619118571036e+01
7.823871906841339471e-03,3.301482369092783387e+01
8.005822416302765809e-03,3.577795235733605494e+01
8.187772925764192147e-03,3.147215642476991349e+01
8.369723435225618485e-03,3.013434839481406868e+01
8.551673944687044823e-03,1.832839053018215481e+01
8.733624454148471161e-03,1.464567633292610971e+01
8.915574963609899234e-03,2.312570208528820714e+01
9.097525473071325572e-03,2.452045190889788273e+01
9.279475982532751910e-03,3.502941953756815963e+01
9.461426491994178248e-03,1.594739656708973818e+01
9.643377001455604586e-03,2.804986623072735341e+01
9.825327510917030924e-03,2.858151275996941365e+01
1.000727802037845726e-02,3.749814687986302175e+01
1.018922852983988360e-02,2.233632213665866928e+01
1.037117903930130994e-02,4.143589484660079592e+01
1.055312954876273628e-02,3.549595910717688696e+01
1.073508005822416435e-02,2.880880908339135971e+01
1.091703056768559069e-02,4.315993344337474724e+01
1.109898107714701702e-02,4.280625715975416767e+01
1.128093158660844336e-02,3.692093085368880168e+01
1.146288209606986970e-02,4.652612705198490062e+01
1.164483260553129604e-02,3.481966582521022957e+01
1.182678311499272238e-02,3.677433142746757255e+01
1.200873362445414871e-02,6.397108358240458159e+01
1.219068413391557505e-02,6.704140840249303324e+01
1.237263464337700139e-02,5.729869912401144916e+01
1.255458515283842773e-02,5.903003118724895870e+01
1.273653566229985580e-02,4.924597433920865797e+01
1.291848617176128214e-02,5.701556060440426421e+01
1.310043668122270848e-02,5.091625774121972370e+01
1.328238719068413481e-02,4.374233000290176676e+01
1.346433770014556115e-02,3.573273801362758917e+01
1.364628820960698749e-02,4.120639682544161531e+01
1.382823871906841383e-02,3.839927146049446804e+01
1.401018922852984017e-02,4.738417897830723291e+01
1.419213973799126650e-02,3.187942290710915927e+01
1.437409024745269284e-02,4.024315033202174163e+01
1.455604075691412091e-02,4.532752857636241117e+01
1.473799126637554725e-02,4.256788948258252248e+01
1.491994177583697359e-02,4.838191501841024689e+01
1.510189228529839993e-02,4.115484590661424136e+01
1.528384279475982627e-02,2.693985219871624537e+01
1.546579330422125260e-02,4.518925763840754684e+01
1.564774381368267894e-02,4.205750707938546640e+01
1.582969432314410702e-02,3.533810033665747596e+01
1.601164483260553162e-02,3.582260132629878768e+01
1.619359534206695969e-02,3.320195777080607513e+01
1.637554585152838429e-02,2.435564533192911085e+01
1.655749636098981237e-02,3.501446526129230108e+01
1.673944687045123697e-02,2.453357210131806454e+01
1.692139737991266504e-02,3.974833751353125422e+01
1.710334788937408965e-02,2.345058462039611413e+01
