Freq,Magnitude
0.000000000000000000e+00,5.229000000000000000e+03
1.912411550965767838e-04,2.648546238284988021e+02
3.824823101931535676e-04,9.598146799021489528e+01
5.737234652897302972e-04,9.363333121960148731e+01
7.649646203863071352e-04,1.022583087424006010e+02
9.562057754828839733e-04,4.892690633312129478e+01
1.147446930579460594e-03,5.045770359146796125e+01
1.338688085676037432e-03,7.925767897559114772e+01
1.529929240772614270e-03,3.166298945073268101e+01
1.721170395869191109e-03,3.245170911176546724e+01
1.912411550965767947e-03,4.244728542607528254e+01
2.103652706062344568e-03,3.624418127639637532e+01
2.294893861158921189e-03,3.551259731365701100e+01
2.486135016255498244e-03,4.197662407088853342e+01
2.677376171352074865e-03,3.575727939129258459e+01
2.868617326448651920e-03,2.470989658586060855e+01
3.059858481545228541e-03,3.434199406332848525e+01
3.251099636641805162e-03,3.200117417547628662e+01
3.442340791738382217e-03,2.544576221235365665e+01
3.633581946834958838e-03,2.569170428669014328e+01
3.824823101931535893e-03,2.259247837764834443e+01
4.016064257028112081e-03,2.244923318785794564e+01
4.207305412124689135e-03,3.326268038296998242e+01
4.398546567221266190e-03,3.624321807032642084e+01
4.589787722317842378e-03,3.919039270703373745e+01
4.781028877414419433e-03,3.650576108999426594e+01
4.972270032510996488e-03,3.575166787696502979e+01
5.163511187607573542e-03,4.307125523637121489e+01
5.354752342704149730e-03,4.921512797327231681e+01
5.545993497800726785e-03,3.954299748743139986e+01
5.737234652897303840e-03,1.445020894734644124e+01
5.928475807993880027e-03,4.399876797384038696e+01
6.119716963090457082e-03,3.916938453167144019e+01
6.310958118187034137e-03,2.485622536096819246e+01
6.502199273283610324e-03,3.424937389185020464e+01
6.693440428380187379e-03,3.206069380159544835e+01
6.884681583476764434e-03,2.933838400066301944e+01
7.075922738573340622e-03,3.752621055705335351e+01
7.267163893669917676e-03,2.240491643417208678e+01
7.458405048766494731e-03,2.501211607322796127e+01
7.649646203863071786e-03,2.675550445942641176e+01
7.840887358959647974e-03,7.463652559767046668e+00
8.032128514056224161e-03,2.734112986010007518e+01
8.223369669152802083e-03,3.563497582765155158e+01
8.414610824249378271e-03,2.822394043828988330e+01
8.605851979345954458e-03,3.586218604474682792e+01
8.797093134442532381e-03,3.181037114989436176e+01
8.988334289539108568e-03,1.587679612457733391e+01
9.179575444635684756e-03,3.392309707240004002e+01
9.370816599732262678e-03,5.417691374235236879e+01
9.562057754828838865e-03,5.341011984743444430e+01
9.753298909925416788e-03,3.016747175341311049e+01
9.944540065021992975e-03,4.453327163595255911e+01
1.013578122011856916e-02,6.633807241284890210e+01
1.032702237521514708e-02,5.305165548300084311e+01
1.051826353031172327e-02,2.887692429334463995e+01
1.070950468540829946e-02,4.377101653394903735e+01
1.090074584050487738e-02,2.693397450041931762e+01
1.109198699560145357e-02,1.491241362982121821e+01
1.128322815069802976e-02,2.312159325126374654e+01
1.147446930579460768e-02,2.803363382348833710e+01
1.166571046089118387e-02,1.674088497761627181e+01
1.185695161598776005e-02,1.700353114365176310e+01
1.204819277108433798e-02,1.253927471179781072e+01
1.223943392618091416e-02,2.680950588853660221e+01
1.243067508127749035e-02,2.402264102161192838e+01
1.262191623637406827e-02,2.187076168800054887e+01
1.281315739147064446e-02,3.290116230239583217e+01
1.300439854656722065e-02,3.651811640804824322e+01
1.319563970166379857e-02,3.043068574687126215e+01
1.338688085676037476e-02,2.971071347519182382e+01
1.357812201185695095e-02,3.730168402488995127e+01
1.376936316695352887e-02,2.315972492511622249e+01
1.396060432205010506e-02,1.566476642581920764e+01
1.415184547714668124e-02,1.690798567435929911e+01
1.434308663224325917e-02,2.481552438252199977e+01
