Freq,Magnitude
0.000000000000000000e+00,7.206000000000000000e+03
1.387732445184568545e-04,2.029150613258295550e+02
2.775464890369137090e-04,1.166537351631562416e+02
4.163197335553705906e-04,1.617264441133927733e+02
5.550929780738274181e-04,1.374809573394483948e+02
6.938662225922842455e-04,1.171690748942521481e+02
8.326394671107411813e-04,1.022461542983638765e+02
9.714127116291980087e-04,1.354545746121713137e+02
1.110185956147654836e-03,1.124146358463831774e+02
1.248959200666111772e-03,9.778301640330212763e+01
1.387732445184568491e-03,1.003484640507081593e+02
1.526505689703025427e-03,1.050143748234433190e+02
1.665278934221482363e-03,9.608381240811398527e+01
1.804052178739939082e-03,9.707527509637887420e+01
1.942825423258396017e-03,8.839401341736916606e+01
2.081598667776852953e-03,9.355729842633996896e+01
2.220371912295309672e-03,7.532741581325095126e+01
2.359145156813766391e-03,7.077432130989424763e+01
2.497918401332223544e-03,5.917061951751537663e+01
2.636691645850680263e-03,6.626038271708735294e+01
2.775464890369136982e-03,6.237864074920233293e+01
2.914238134887594135e-03,5.952209838350491822e+01
3.053011379406050853e-03,4.207654223195343945e+01
3.191784623924507572e-03,4.147211472020150325e+01
3.330557868442964725e-03,3.328457817264384033e+01
3.469331112961421444e-03,3.277475695261182409e+01
3.608104357479878163e-03,5.999688287611832749e+01
3.746877601998334882e-03,4.448838015745403140e+01
3.885650846516792035e-03,5.301633258404007876e+01
4.024424091035249187e-03,2.184918467878143744e+01
4.163197335553705906e-03,3.574599516841273328e+01
4.301970580072162625e-03,4.611237887859041962e+01
4.440743824590619344e-03,6.095948222568974728e+01
4.579517069109076063e-03,5.081668893132199116e+01
4.718290313627532782e-03,6.538331301819059149e+01
4.857063558145989501e-03,3.378248889013028844e+01
4.995836802664447088e-03,2.251878856577207699e+01
5.134610047182903807e-03,5.150290002214713780e+01
5.273383291701360526e-03,3.595451633152993054e+01
5.412156536219817245e-03,2.326556527529348628e+01
5.550929780738273964e-03,2.070205026848885765e+01
5.689703025256730683e-03,2.269873400554826048e+01
5.828476269775188269e-03,4.414859653729005373e+01
5.967249514293644988e-03,7.096875172034638979e+01
