Freq,Magnitude
0.000000000000000000e+00,6.765000000000000000e+03
1.478196600147819659e-04,1.704444681831835737e+02
2.956393200295639317e-04,1.975224925713642392e+02
4.434589800443458976e-04,1.834513575286781020e+02
5.912786400591278635e-04,1.514049651929028926e+02
7.390983000739098294e-04,1.282668427941494826e+02
8.869179600886917952e-04,1.761604010656230059e+02
1.034737620103473761e-03,1.608832350920873466e+02
1.182557280118255727e-03,1.478547552935574743e+02
1.330376940133037693e-03,1.367949564620828369e+02
1.478196600147819659e-03,1.370351439508466456e+02
1.626016260162601625e-03,1.291374189408826112e+02
1.773835920177383590e-03,1.111841500041230404e+02
1.921655580192165556e-03,1.061260241709265699e+02
2.069475240206947522e-03,1.213765452611772560e+02
2.217294900221729488e-03,9.461932157172614666e+01
2.365114560236511454e-03,6.243256832668423328e+01
2.512934220251293420e-03,6.444489682158642552e+01
2.660753880266075386e-03,8.176603666897013056e+01
2.808573540280857352e-03,6.305469339789491556e+01
2.956393200295639317e-03,6.441790808152846637e+01
3.104212860310421283e-03,4.314430112451972832e+01
3.252032520325203249e-03,4.145118309294713299e+01
3.399852180339985215e-03,3.433571599059003177e+01
3.547671840354767181e-03,3.763882175395764307e+01
3.695491500369549147e-03,1.960158754611725485e+01
3.843311160384331113e-03,2.716186431202770990e+01
3.991130820399113079e-03,2.254954636427545722e+01
4.138950480413895044e-03,4.521037323611363234e+01
4.286770140428677010e-03,3.377859427457863717e+01
4.434589800443458976e-03,3.358127717861248129e+01
4.582409460458240942e-03,3.188113019998500164e+01
4.730229120473022908e-03,5.083745665372818934e+01
4.878048780487804874e-03,2.932215241363937963e+01
5.025868440502586840e-03,5.237388762059052993e+01
5.173688100517368806e-03,4.015051887101833472e+01
5.321507760532150771e-03,3.416748543237343938e+01
5.469327420546932737e-03,5.158233847410696882e+01
5.617147080561714703e-03,5.617567120095591093e+01
5.764966740576496669e-03,4.461584122838063138e+01
5.912786400591278635e-03,3.895381637173818490e+01
6.060606060606060601e-03,5.982179841476600757e+01
6.208425720620842567e-03,4.042780573147744860e+01
6.356245380635624533e-03,3.276752100212575414e+01
6.504065040650406498e-03,3.637956127353442781e+01
6.651884700665188464e-03,8.165358094228587049e+01
6.799704360679970430e-03,4.358253582608195842e+01
6.947524020694752396e-03,4.161700533655062628e+01
7.095343680709534362e-03,3.076584314465669578e+01
7.243163340724316328e-03,3.731750217460343322e+01
7.390983000739098294e-03,5.958062027039014907e+01
7.538802660753880260e-03,5.972619809855937234e+01
7.686622320768662225e-03,5.303220479040030710e+01
7.834441980783445059e-03,6.926160511452027890e+01
7.982261640798226157e-03,3.921382121789189057e+01
8.130081300813007256e-03,2.543222636208765408e+01
8.277900960827790089e-03,2.246416729389338229e+01
8.425720620842572922e-03,2.814982927088672682e+01
8.573540280857354021e-03,6.134356315809401394e+01
8.721359940872135119e-03,2.729379948781310361e+01
8.869179600886917952e-03,5.659434357027288343e+01
9.016999260901700786e-03,4.980216942654767820e+01
9.164818920916481884e-03,4.494234131506624408e+01
9.312638580931262983e-03,5.171460790737780400e+01
9.460458240946045816e-03,4.051723635278463576e+01
9.608277900960828649e-03,4.022008628604758940e+01
9.756097560975609748e-03,5.125574828819073758e+01
9.903917220990390846e-03,7.067315585859543603e+01
1.005173688100517368e-02,3.877029713572166969e+01
1.019955654101995651e-02,4.843554312969865094e+01
1.034737620103473761e-02,5.035541478602770837e+01
1.049519586104951871e-02,3.635085847235359324e+01
1.064301552106430154e-02,5.217144443468782811e+01
1.079083518107908438e-02,7.035172299476346325e+01
1.093865484109386547e-02,6.268134308037073765e+01
1.108647450110864657e-02,6.544948762941645271e+01
1.123429416112342941e-02,3.987143006014285618e+01
1.138211382113821224e-02,2.629063326046065185e+01
1.152993348115299334e-02,5.798584207962989012e+01
1.167775314116777444e-02,6.354774850925917207e+01
1.182557280118255727e-02,4.632784115868524566e+01
1.197339246119734010e-02,4.165034739733452795e+01
1.212121212121212120e-02,4.312752173257253219e+01
1.226903178122690230e-02,3.737559091792569177e+01
1.241685144124168513e-02,3.368951097445123821e+01
1.256467110125646797e-02,4.510318097967704887e+01
1.271249076127124907e-02,8.074063709251124976e+01
1.286031042128603016e-02,5.789520654333188787e+01
1.300813008130081300e-02,4.746307717702459428e+01
1.315594974131559583e-02,4.714314152771080302e+01
1.330376940133037693e-02,3.996629763097296006e+01
1.345158906134515803e-02,2.885039019446133324e+01
1.359940872135994086e-02,4.036541281160533146e+01
1.374722838137472369e-02,3.006369312938207727e+01
1.389504804138950479e-02,5.964482102023303867e+01
1.404286770140428589e-02,4.066131223020786933e+01
1.419068736141906872e-02,3.456886920584846479e+01
1.433850702143385156e-02,1.933963745248648181e+01
1.448632668144863266e-02,2.424224094490528003e+01
1.463414634146341375e-02,6.454512620242485355e+01
1.478196600147819659e-02,4.151290558756311100e+01
1.492978566149297942e-02,4.192459435555878144e+01
1.507760532150776052e-02,3.988129899027871517e+01
1.522542498152254162e-02,4.071489781333502833e+01
1.537324464153732445e-02,3.673453928961914272e+01
1.552106430155210728e-02,4.581182621911782604e+01
1.566888396156689012e-02,4.088790077238851239e+01
1.581670362158166948e-02,5.276956716583453044e+01
1.596452328159645231e-02,4.960297587816313580e+01
1.611234294161123515e-02,3.516679714380291699e+01
1.626016260162601451e-02,1.753273236402911550e+01
1.640798226164079734e-02,4.613137621730268023e+01
1.655580192165558018e-02,2.575771178066998246e+01
1.670362158167036301e-02,5.208770085563995877e+01
1.685144124168514584e-02,3.308464438880341163e+01
1.699926090169992521e-02,3.951081225495317284e+01
1.714708056171470804e-02,6.735185202236635860e+01
1.729490022172949087e-02,5.762788718873861882e+01
1.744271988174427024e-02,3.339466261660223267e+01
1.759053954175905307e-02,4.732402283391629538e+01
1.773835920177383590e-02,4.999295203128238541e+01
1.788617886178861874e-02,3.830182006092582014e+01
1.803399852180340157e-02,3.846935018674018636e+01
1.818181818181818094e-02,6.885467825177120460e+01
1.832963784183296377e-02,6.625632034353178312e+01
1.847745750184774660e-02,4.398961527372354396e+01
1.862527716186252597e-02,5.351197244681605270e+01
1.877309682187730880e-02,5.783938491325795894e+01
1.892091648189209163e-02,4.057180891545450407e+01
1.906873614190687447e-02,6.883401424157828785e+01
1.921655580192165730e-02,3.838990559160965432e+01
1.936437546193643666e-02,3.818175715400498405e+01
1.951219512195121950e-02,2.135019760250202836e+01
1.966001478196600233e-02,6.332280103488518819e+01
1.980783444198078169e-02,4.673884410125661759e+01
1.995565410199556453e-02,6.566992779779424438e+01
2.010347376201034736e-02,4.697173235196381569e+01
2.025129342202513019e-02,5.347328584633957149e+01
2.039911308203991303e-02,3.318711010793530392e+01
2.054693274205469239e-02,3.849041778246940027e+01
2.069475240206947522e-02,4.103641749954511653e+01
2.084257206208425806e-02,3.490405954130313404e+01
2.099039172209903742e-02,2.173040721111065920e+01
2.113821138211382025e-02,2.333162951092271697e+01
2.128603104212860309e-02,4.043046592230646752e+01
2.143385070214338592e-02,6.695771167185979778e+01
2.158167036215816875e-02,3.241684926348874285e+01
2.172949002217294812e-02,4.508375234957713218e+01
2.187730968218773095e-02,3.389825858084557808e+01
2.202512934220251378e-02,6.768596184729152299e+01
2.217294900221729315e-02,3.078542555819102944e+01
2.232076866223207598e-02,3.662187834461915514e+01
2.246858832224685881e-02,3.682083022820275175e+01
2.261640798226164165e-02,5.542099133421952217e+01
2.276422764227642448e-02,2.677124995140631114e+01
2.291204730229120384e-02,4.609757871524397643e+01
2.305986696230598668e-02,6.142781596128029520e+01
2.320768662232076951e-02,5.378988644164724775e+01
2.335550628233554887e-02,1.226476419872030164e+02
2.350332594235033171e-02,2.523838398205138134e+01
2.365114560236511454e-02,5.158804178778740379e+01
2.379896526237989737e-02,3.150653772503871153e+01
2.394678492239468021e-02,3.592251900747818638e+01
2.409460458240945957e-02,5.096639401200854991e+01
2.424242424242424240e-02,4.099488414828677207e+01
2.439024390243902524e-02,5.360792555466315434e+01
2.453806356245380460e-02,7.246078248022402590e+01
2.468588322246858743e-02,3.489328825324996330e+01
2.483370288248337027e-02,4.274788311905303573e+01
2.498152254249815310e-02,6.730560422377132568e+01
2.512934220251293593e-02,3.570041405325118689e+01
2.527716186252771530e-02,5.370647716330731214e+01
2.542498152254249813e-02,5.330148102623909523e+01
2.557280118255728096e-02,4.600613997541591971e+01
2.572062084257206033e-02,6.495854096427170532e+01
2.586844050258684316e-02,5.137783156670889184e+01
2.601626016260162599e-02,3.888494683430408827e+01
2.616407982261640883e-02,4.433719614604389392e+01
2.631189948263119166e-02,6.438154943493555038e+01
2.645971914264597102e-02,5.457699186364642685e+01
2.660753880266075386e-02,7.609154758639787985e+01
2.675535846267553669e-02,2.873338202806211328e+01
2.690317812269031605e-02,5.445824972520617990e+01
2.705099778270509889e-02,5.812169338857120238e+01
2.719881744271988172e-02,6.422228710148294795e+01
2.734663710273466455e-02,6.018695228147137755e+01
2.749445676274944739e-02,5.202987739140097290e+01
2.764227642276422675e-02,7.489310128114530585e+01
2.779009608277900958e-02,3.351538085243427645e+01
2.793791574279379242e-02,4.748791541906695102e+01
2.808573540280857178e-02,3.022770751419715296e+01
2.823355506282335461e-02,3.032342736999164856e+01
2.838137472283813745e-02,6.766874127892548074e+01
2.852919438285292028e-02,8.208621760454570904e+01
2.867701404286770311e-02,4.512573710603096799e+01
2.882483370288248248e-02,4.879152775954754873e+01
2.897265336289726531e-02,1.034968077025117736e+02
2.912047302291204814e-02,3.179724177856214595e+01
2.926829268292682751e-02,5.992078726173729564e+01
