Freq,Magnitude
0.000000000000000000e+00,6.846000000000000000e+03
1.460706982179374761e-04,2.955262691570714537e+02
2.921413964358749523e-04,2.102352112681965934e+02
4.382120946538124555e-04,2.182855044726524625e+02
5.842827928717499045e-04,2.189063051187969222e+02
7.303534910896873535e-04,1.952772249458903957e+02
8.764241893076249110e-04,1.783147548243181859e+02
1.022494887525562252e-03,1.807414256539460951e+02
1.168565585743499809e-03,2.065307954523712226e+02
1.314636283961437366e-03,1.769724622275162744e+02
1.460706982179374707e-03,1.623729235432568316e+02
1.606777680397312265e-03,1.424023754567891729e+02
1.752848378615249822e-03,1.306066267588660708e+02
1.898919076833187163e-03,1.223445293936816967e+02
2.044989775051124503e-03,1.319200099528410135e+02
2.191060473269062277e-03,1.201192480394797144e+02
2.337131171486999618e-03,8.595866833468016921e+01
2.483201869704936959e-03,1.002988673171393543e+02
2.629272567922874733e-03,7.887821030535508271e+01
2.775343266140812074e-03,1.039682357951275833e+02
2.921413964358749414e-03,8.177581676001081235e+01
3.067484662576687188e-03,6.053204974309832664e+01
3.213555360794624529e-03,6.777828479852232135e+01
3.359626059012561870e-03,7.411684250886909808e+01
3.505696757230499644e-03,6.030122164556036068e+01
3.651767455448436984e-03,3.754820135692715866e+01
3.797838153666374325e-03,3.797969763555540368e+01
3.943908851884311666e-03,5.721309852795419459e+01
4.089979550102249006e-03,5.601988622451042232e+01
4.236050248320187214e-03,6.323411049343905432e+01
4.382120946538124555e-03,5.905769811769318522e+01
4.528191644756061895e-03,4.166855700351924696e+01
4.674262342973999236e-03,7.964963754772405480e+01
4.820333041191936577e-03,5.004513593884573197e+01
4.966403739409873917e-03,8.113460383574189905e+01
5.112474437627811258e-03,5.732095987751844746e+01
5.258545135845749466e-03,5.573838075890586907e+01
5.404615834063686806e-03,6.708287670595593966e+01
5.550686532281624147e-03,5.801178593103375647e+01
5.696757230499561488e-03,5.530833909299141027e+01
5.842827928717498828e-03,5.532287864123360777e+01
5.988898626935436169e-03,5.262698796302275639e+01
6.134969325153374377e-03,6.254906225003577447e+01
6.281040023371311717e-03,3.246137049920253048e+01
6.427110721589249058e-03,7.336755119050660312e+01
6.573181419807186399e-03,6.487685762928722966e+01
6.719252118025123739e-03,5.307955612900217801e+01
6.865322816243061080e-03,5.841879705398180533e+01
7.011393514460999288e-03,5.359912855120231256e+01
7.157464212678936628e-03,7.207256340345104206e+01
