Freq,Magnitude
0.000000000000000000e+00,5.226000000000000000e+03
1.913509376195943407e-04,1.160063745837042148e+02
3.827018752391886814e-04,1.366853069131137488e+02
5.740528128587830221e-04,1.427350220138015118e+02
7.654037504783773628e-04,1.146785730882674841e+02
9.567546880979717035e-04,1.116669788234673319e+02
1.148105625717566044e-03,1.121390028928605460e+02
1.339456563337160493e-03,1.044318994293551270e+02
1.530807500956754726e-03,1.155473875960663577e+02
1.722158438576348958e-03,9.236215115810685461e+01
1.913509376195943407e-03,9.675966485538560846e+01
2.104860313815537856e-03,1.093982341773916005e+02
2.296211251435132088e-03,1.006370210543881996e+02
2.487562189054726321e-03,9.104482458478464935e+01
2.678913126674320987e-03,8.017660053088081895e+01
2.870264064293915219e-03,9.891362576464035783e+01
3.061615001913509451e-03,5.117370115783047879e+01
3.252965939533103683e-03,7.132517684335708452e+01
3.444316877152697916e-03,7.322012449650787858e+01
3.635667814772292582e-03,4.871491270391877748e+01
3.827018752391886814e-03,3.941491145203929847e+01
4.018369690011481046e-03,3.294096517845149208e+01
4.209720627631075712e-03,4.990095101166972569e+01
4.401071565250669511e-03,2.916472935742063299e+01
4.592422502870264177e-03,4.151671784488884498e+01
4.783773440489858843e-03,5.094299003684835725e+01
4.975124378109452641e-03,5.238525233467729691e+01
5.166475315729047307e-03,3.327976278661250831e+01
5.357826253348641973e-03,6.094893458218392368e+01
5.549177190968235772e-03,4.435136548747976803e+01
5.740528128587830438e-03,4.834815780192414536e+01
5.931879066207424236e-03,4.980668484751349467e+01
6.123230003827018902e-03,3.949622713312616895e+01
6.314580941446613568e-03,3.874584567299779536e+01
6.505931879066207367e-03,5.291789918191994246e+01
6.697282816685802033e-03,4.021943582008012896e+01
6.888633754305395832e-03,6.563366328365361824e+01
7.079984691924990498e-03,6.952726087825918455e+01
7.271335629544585163e-03,6.477427317702725418e+01
7.462686567164178962e-03,7.203233762425146836e+01
7.654037504783773628e-03,5.411614814337740142e+01
7.845388442403367427e-03,8.050006685334001588e+01
8.036739380022962093e-03,5.374843029773410308e+01
8.228090317642556759e-03,5.772595710030343241e+01
8.419441255262151425e-03,4.649931793511240130e+01
8.610792192881746090e-03,5.534334698908099170e+01
8.802143130501339022e-03,4.345268566841812685e+01
8.993494068120933688e-03,4.105987673505415358e+01
9.184845005740528354e-03,3.239337458008477455e+01
9.376195943360123020e-03,5.347224689080044868e+01
