Freq,Magnitude
0.000000000000000000e+00,6.522000000000000000e+03
1.533272002453235281e-04,8.484621060569243411e+01
3.066544004906470561e-04,8.185246161791435782e+01
4.599816007359705571e-04,1.003861666777531951e+02
6.133088009812941123e-04,8.585218031927931293e+01
7.666360012266176674e-04,7.403032095996243811e+01
9.199632014719411142e-04,7.397909570096753384e+01
1.073290401717264669e-03,9.260991574567690066e+01
1.226617601962588225e-03,5.933076270989892720e+01
1.379944802207911780e-03,8.384324317688700035e+01
1.533272002453235335e-03,8.725348399154843548e+01
1.686599202698558890e-03,8.165874496771454005e+01
1.839926402943882228e-03,5.941806941997554503e+01
1.993253603189206000e-03,4.945510499934094639e+01
2.146580803434529339e-03,6.963723653020824145e+01
2.299908003679853111e-03,6.922335220343768469e+01
2.453235203925176449e-03,8.305909475680257970e+01
2.606562404170499787e-03,5.189873509846124477e+01
2.759889604415823559e-03,8.011619358523998358e+01
2.913216804661146898e-03,5.822542292995237290e+01
3.066544004906470670e-03,5.056998475026448148e+01
3.219871205151794008e-03,5.874217874748167389e+01
3.373198405397117780e-03,8.400884069026722045e+01
3.526525605642441118e-03,7.795775299082035303e+01
3.679852805887764457e-03,6.661866096573830021e+01
3.833180006133088229e-03,5.962225282838755902e+01
3.986507206378412001e-03,6.269960842136097767e+01
4.139834406623734905e-03,7.726661131174826380e+01
4.293161606869058677e-03,6.061980200559495557e+01
4.446488807114382449e-03,6.946793431829041765e+01
4.599816007359706221e-03,6.480282083509902691e+01
4.753143207605029126e-03,6.988957590049817270e+01
4.906470407850352898e-03,6.652016095551272201e+01
5.059797608095676670e-03,5.965762692001408851e+01
5.213124808340999575e-03,5.564201739455609186e+01
5.366452008586323347e-03,3.281204073855804637e+01
5.519779208831647119e-03,7.565476222320134525e+01
5.673106409076970891e-03,6.162125318006647490e+01
5.826433609322293795e-03,5.757678319372219278e+01
5.979760809567617567e-03,5.864610751365135144e+01
6.133088009812941339e-03,5.630368372687988199e+01
6.286415210058264244e-03,5.455228212341605598e+01
6.439742410303588016e-03,4.828458857257994907e+01
6.593069610548911788e-03,7.240971352047768050e+01
